file;;row;;col;;error;;analyzer
internal/display/infowindow.go;;206;;2;;variable name 'x' is too short for the scope of its usage;;(varnamelen)
internal/display/termwindow.go;;75;;4;;variable name 'b' is too short for the scope of its usage;;(varnamelen)
internal/display/tabwindow.go;;95;;2;;variable name 'x' is too short for the scope of its usage;;(varnamelen)
internal/display/softwrap.go;;274;;2;;variable name 'n' is too short for the scope of its usage;;(varnamelen)
internal/display/statusline.go;;64;;2;;variable name 'pl' is too short for the scope of its usage;;(varnamelen)
internal/display/bufwindow.go;;237;;3;;variable name 'rw' is too short for the scope of its usage;;(varnamelen)
internal/display/statusline.go;;187;;6;;variable name 'x' is too short for the scope of its usage;;(varnamelen)
internal/display/bufwindow.go;;259;;2;;variable name 'vx' is too short for the scope of its usage;;(varnamelen)
internal/display/bufwindow.go;;209;;2;;variable name 'b' is too short for the scope of its usage;;(varnamelen)
internal/display/bufwindow.go;;395;;7;;variable name 'bp' is too short for the scope of its usage;;(varnamelen)
internal/display/termwindow.go;;77;;4;;variable name 'bg' is too short for the scope of its usage;;(varnamelen)
internal/display/infowindow.go;;274;;4;;variable name 'y' is too short for the scope of its usage;;(varnamelen)
internal/display/uiwindow.go;;59;;3;;variable name 'cs' is too short for the scope of its usage;;(varnamelen)
internal/display/uiwindow.go;;22;;2;;variable name 'cs' is too short for the scope of its usage;;(varnamelen)
internal/display/termwindow.go;;71;;6;;variable name 'l' is too short for the scope of its usage;;(varnamelen)
internal/display/bufwindow.go;;236;;3;;variable name 'cx' is too short for the scope of its usage;;(varnamelen)
internal/display/bufwindow.go;;178;;3;;variable name 'w' is too short for the scope of its usage;;(varnamelen)
internal/display/softwrap.go;;248;;32;;parameter name 's' is too short for the scope of its usage;;(varnamelen)
internal/display/softwrap.go;;273;;26;;parameter name 's1' is too short for the scope of its usage;;(varnamelen)
internal/display/tabwindow.go;;71;;31;;parameter name 'a' is too short for the scope of its usage;;(varnamelen)
internal/display/softwrap.go;;307;;26;;parameter name 's1' is too short for the scope of its usage;;(varnamelen)
internal/display/bufwindow.go;;619;;4;;assigned to width, but reassigned without using the value;;(wastedassign)
internal/display/infowindow.go;;147;;3;;assigned to width, but reassigned without using the value;;(wastedassign)
internal/display/softwrap.go;;95;;3;;assigned to width, but reassigned without using the value;;(wastedassign)
internal/action/command.go;;186;;2;;assigned to idxTo, but reassigned without using the value;;(wastedassign)
internal/lua/lua.go;;37;;10;;error returned from external package is unwrapped: sig: func (*github.com/yuin/gopher-lua.LState).Load(reader io.Reader, name string) (*github.com/yuin/gopher-lua.LFunction, error);;(wrapcheck)
internal/screen/screen.go;;172;;11;;error returned from external package is unwrapped: sig: func github.com/zyedidia/tcell/v2.NewScreen() (github.com/zyedidia/tcell/v2.Screen, error);;(wrapcheck)
internal/screen/screen.go;;176;;10;;error returned from interface method should be wrapped: sig: func (github.com/zyedidia/tcell/v2.Screen).Init() error;;(wrapcheck)
internal/screen/screen.go;;204;;15;;error returned from interface method should be wrapped: sig: func (github.com/zyedidia/tcell/v2.Screen).Init() error;;(wrapcheck)
internal/clipboard/clipboard.go;;144;;11;;error returned from interface method should be wrapped: sig: func (github.com/zyedidia/clipper.Clipboard).WriteAll(reg string, p []byte) error;;(wrapcheck)
internal/clipboard/clipboard.go;;146;;11;;error returned from interface method should be wrapped: sig: func (github.com/zyedidia/clipper.Clipboard).WriteAll(reg string, p []byte) error;;(wrapcheck)
internal/clipboard/terminal.go;;32;;9;;error returned from interface method should be wrapped: sig: func (github.com/zyedidia/tcell/v2.Screen).SetClipboard(string, string) error;;(wrapcheck)
pkg/highlight/parser.go;;117;;15;;error returned from external package is unwrapped: sig: func regexp.Compile(expr string) (*regexp.Regexp, error);;(wrapcheck)
pkg/highlight/parser.go;;129;;15;;error returned from external package is unwrapped: sig: func gopkg.in/yaml.v2.Unmarshal(in []byte, out interface{}) (err error);;(wrapcheck)
pkg/highlight/parser.go;;143;;15;;error returned from external package is unwrapped: sig: func regexp.Compile(expr string) (*regexp.Regexp, error);;(wrapcheck)
pkg/highlight/parser.go;;163;;15;;error returned from external package is unwrapped: sig: func gopkg.in/yaml.v2.Unmarshal(in []byte, out interface{}) (err error);;(wrapcheck)
pkg/highlight/parser.go;;178;;12;;error returned from external package is unwrapped: sig: func gopkg.in/yaml.v2.Unmarshal(in []byte, out interface{}) (err error);;(wrapcheck)
pkg/highlight/parser.go;;312;;19;;error returned from external package is unwrapped: sig: func regexp.Compile(expr string) (*regexp.Regexp, error);;(wrapcheck)
internal/shell/shell.go;;26;;14;;error returned from external package is unwrapped: sig: func (*os/exec.Cmd).Start() error;;(wrapcheck)
internal/shell/shell.go;;37;;14;;error returned from external package is unwrapped: sig: func github.com/kballard/go-shellquote.Split(input string) (words []string, err error);;(wrapcheck)
internal/shell/shell.go;;53;;15;;error returned from external package is unwrapped: sig: func github.com/kballard/go-shellquote.Split(input string) (words []string, err error);;(wrapcheck)
internal/shell/shell.go;;74;;14;;error returned from external package is unwrapped: sig: func github.com/kballard/go-shellquote.Split(input string) (words []string, err error);;(wrapcheck)
internal/shell/shell.go;;120;;17;;error returned from external package is unwrapped: sig: func (*os/exec.Cmd).Wait() error;;(wrapcheck)
internal/shell/terminal.go;;85;;10;;error returned from external package is unwrapped: sig: func github.com/zyedidia/terminal.Start(state *github.com/zyedidia/terminal.State, cmd *os/exec.Cmd) (*github.com/zyedidia/terminal.VT, *os.File, error);;(wrapcheck)
internal/action/actions.go;;893;;10;;error returned from external package is unwrapped: sig: func (*github.com/zyedidia/micro/v2/internal/buffer.Buffer).FindNext(s string, start github.com/zyedidia/micro/v2/internal/buffer.Loc, end github.com/zyedidia/micro/v2/internal/buffer.Loc, from github.com/zyedidia/micro/v2/internal/buffer.Loc, down bool, useRegex bool) ([2]github.com/zyedidia/micro/v2/internal/buffer.Loc, bool, error);;(wrapcheck)
internal/action/command.go;;513;;12;;error returned from external package is unwrapped: sig: func github.com/zyedidia/micro/v2/internal/clipboard.Initialize(m github.com/zyedidia/micro/v2/internal/clipboard.Method) error;;(wrapcheck)
internal/action/command.go;;539;;9;;error returned from external package is unwrapped: sig: func github.com/zyedidia/micro/v2/internal/config.WriteSettings(filename string) error;;(wrapcheck)
internal/action/command.go;;549;;10;;error returned from external package is unwrapped: sig: func github.com/zyedidia/micro/v2/internal/config.GetNativeValue(option string, realValue interface{}, value string) (interface{}, error);;(wrapcheck)
internal/action/terminal_supported.go;;29;;10;;error returned from external package is unwrapped: sig: func (*github.com/zyedidia/micro/v2/internal/shell.Terminal).Start(execCmd []string, getOutput bool, wait bool, callback func(out string, userargs []interface{}), userargs []interface{}) error;;(wrapcheck)
cmd/micro/initlua.go;;134;;10;;error returned from external package is unwrapped: sig: func github.com/zyedidia/micro/v2/internal/buffer.NewBufferFromFile(path string, btype github.com/zyedidia/micro/v2/internal/buffer.BufType) (*github.com/zyedidia/micro/v2/internal/buffer.Buffer, error);;(wrapcheck)
cmd/micro/micro_test.go;;31;;15;;error returned from external package is unwrapped: sig: func io/ioutil.TempDir(dir string, pattern string) (name string, err error);;(wrapcheck)
cmd/micro/micro_test.go;;35;;15;;error returned from external package is unwrapped: sig: func github.com/zyedidia/micro/v2/internal/config.InitConfigDir(flagConfigDir string) error;;(wrapcheck)
cmd/micro/micro_test.go;;41;;15;;error returned from external package is unwrapped: sig: func github.com/zyedidia/micro/v2/internal/config.ReadSettings() error;;(wrapcheck)
cmd/micro/micro_test.go;;45;;15;;error returned from external package is unwrapped: sig: func github.com/zyedidia/micro/v2/internal/config.InitGlobalSettings() error;;(wrapcheck)
cmd/micro/micro_test.go;;50;;15;;error returned from external package is unwrapped: sig: func github.com/zyedidia/micro/v2/internal/screen.InitSimScreen() (github.com/zyedidia/tcell/v2.SimulationScreen, error);;(wrapcheck)
cmd/micro/micro_test.go;;76;;15;;error returned from external package is unwrapped: sig: func github.com/zyedidia/micro/v2/internal/config.InitColorscheme() error;;(wrapcheck)
cmd/micro/micro_test.go;;90;;15;;error returned from external package is unwrapped: sig: func github.com/zyedidia/micro/v2/internal/config.RunPluginFn(fn string, args ...github.com/yuin/gopher-lua.LValue) error;;(wrapcheck)
cmd/micro/micro_test.go;;155;;14;;error returned from external package is unwrapped: sig: func io/ioutil.TempFile(dir string, pattern string) (f *os.File, err error);;(wrapcheck)
cmd/micro/micro_test.go;;159;;14;;error returned from external package is unwrapped: sig: func (*os.File).Write(b []byte) (n int, err error);;(wrapcheck)
cmd/micro/micro_test.go;;162;;14;;error returned from external package is unwrapped: sig: func (*os.File).Close() error;;(wrapcheck)
internal/buffer/buffer.go;;234;;15;;error returned from external package is unwrapped: sig: func github.com/zyedidia/micro/v2/internal/util.ReplaceHome(path string) (string, error);;(wrapcheck)
internal/buffer/buffer.go;;243;;15;;error returned from external package is unwrapped: sig: func os.Stat(name string) (io/fs.FileInfo, error);;(wrapcheck)
internal/buffer/buffer.go;;259;;15;;error returned from external package is unwrapped: sig: func os.Open(name string) (*os.File, error);;(wrapcheck)
internal/buffer/buffer.go;;538;;10;;error returned from external package is unwrapped: sig: func os.Open(name string) (*os.File, error);;(wrapcheck)
internal/buffer/buffer.go;;543;;10;;error returned from external package is unwrapped: sig: func golang.org/x/text/encoding/htmlindex.Get(name string) (golang.org/x/text/encoding.Encoding, error);;(wrapcheck)
internal/buffer/buffer.go;;551;;10;;error returned from external package is unwrapped: sig: func io/ioutil.ReadAll(r io.Reader) ([]byte, error);;(wrapcheck)
internal/buffer/buffer.go;;652;;11;;error returned from interface method should be wrapped: sig: func (io.Writer).Write(p []byte) (n int, err error);;(wrapcheck)
internal/buffer/buffer.go;;659;;12;;error returned from interface method should be wrapped: sig: func (io.Writer).Write(p []byte) (n int, err error);;(wrapcheck)
internal/buffer/buffer.go;;664;;12;;error returned from interface method should be wrapped: sig: func (io.Writer).Write(p []byte) (n int, err error);;(wrapcheck)
internal/buffer/buffer.go;;1116;;19;;error returned from external package is unwrapped: sig: func strconv.Atoi(s string) (int, error);;(wrapcheck)
internal/buffer/save.go;;84;;11;;error returned from external package is unwrapped: sig: func (*os/exec.Cmd).Wait() error;;(wrapcheck)
internal/buffer/save.go;;157;;13;;error returned from external package is unwrapped: sig: func os.MkdirAll(path string, perm io/fs.FileMode) error;;(wrapcheck)
internal/buffer/save.go;;169;;10;;error returned from external package is unwrapped: sig: func golang.org/x/text/encoding/htmlindex.Get(name string) (golang.org/x/text/encoding.Encoding, error);;(wrapcheck)
internal/buffer/settings.go;;94;;10;;error returned from external package is unwrapped: sig: func github.com/zyedidia/micro/v2/internal/config.GetNativeValue(option string, realValue interface{}, value string) (interface{}, error);;(wrapcheck)
internal/config/plugin.go;;96;;11;;error returned from interface method should be wrapped: sig: func (github.com/zyedidia/micro/v2/internal/config.RuntimeFile).Data() ([]byte, error);;(wrapcheck)
